processName,/group,instanceCount,percentCPU,residentSetSize,processId,numThreads,percentMemory,virtualMemory,startTime,args,user,
eurex,,1,1.16 %,327972 Kb,3281,18,17.06 %,628712 Kb,Fri Apr 26 14:33:07 2013,,presales,
