UID,arrivalTime,count,genericType,specificType,source,community,uptime,NIKSUN-TRAPv2-OBJECTS-MIB::deviceType,NIKSUN-TRAPv2-OBJECTS-MIB::deviceVersion,NIKSUN-TRAPv2-OBJECTS-MIB::deviceHostname,NIKSUN-TRAPv2-OBJECTS-MIB::deviceIp,NIKSUN-TRAPv2-OBJECTS-MIB::recorder,NIKSUN-TRAPv2-OBJECTS-MIB::interface,NIKSUN-TRAPv2-OBJECTS-MIB::alarmModuleName,NIKSUN-TRAPv2-OBJECTS-MIB::alarmTypeIdentifier,NIKSUN-TRAPv2-OBJECTS-MIB::alarmCategory,NIKSUN-TRAPv2-OBJECTS-MIB::eventDescription,NIKSUN-TRAPv2-OBJECTS-MIB::eventTimeStamp,NIKSUN-TRAPv2-OBJECTS-MIB::eventSrcIP,NIKSUN-TRAPv2-OBJECTS-MIB::eventDstIP,NIKSUN-TRAPv2-OBJECTS-MIB::eventLayer,NIKSUN-TRAPv2-OBJECTS-MIB::eventSeverity,NIKSUN-TRAPv2-OBJECTS-MIB::eventFilter,NIKSUN-TRAPv2-OBJECTS-MIB::eventURL,NIKSUN-TRAPv2-OBJECTS-MIB::custom1Label,NIKSUN-TRAPv2-OBJECTS-MIB::custom1,NIKSUN-TRAPv2-OBJECTS-MIB::custom2Label,NIKSUN-TRAPv2-OBJECTS-MIB::custom2,NIKSUN-TRAPv2-OBJECTS-MIB::custom3Label,NIKSUN-TRAPv2-OBJECTS-MIB::custom3
5e6916cb4b302e7be553c144033b7a76c47668253e243cfd9a0ce5a7b072bebd,14-08-2013 07:15:09,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:08.90,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[12 repeats] Bit Rate(ip): 3538456,1376479067.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479067.000000&startTime=1376479066.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3538456.000000,Interval,1.000000
66909a171e3f651dcd029df6508dd315e8554f8352509333d1b284456ad6ce2a,14-08-2013 07:15:21,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:20.71,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 1131,1376479078.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479078.000000&startTime=1376479077.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1131.000000,Interval,1.000000
5324645a11e58ef80b607610399cb03ce49b5429c5637d9fdd7a984e94b14014,14-08-2013 07:15:21,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:20.73,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 3529896,1376479078.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479078.000000&startTime=1376479077.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3529896.000000,Interval,1.000000
b81d67c400148605433b2539f7601aad5bf8b29d8d5c106282fd2e30eea6782d,14-08-2013 07:15:21,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:20.75,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 3529896,1376479078.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479078.000000&startTime=1376479077.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3529896.000000,Interval,1.000000
65cc8d632933c175a2545bb126a6e301fb3062ab8641ab9f99e4252d01283a35,14-08-2013 07:15:32,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:31.41,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,NASDAQ,Services,Number of Packets(link) transmitted: 135659,1376479080.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479080.000000&startTime=1376478960.000000&layer=LINK&dataType1=packet,Threshold,10.000000,Breached Value,135659.000000,Interval,120.000000
d383444c99d0040b30d61f404c4366f7828fa1a8f535399cdd7f902820fe2dc8,14-08-2013 07:15:32,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:31.43,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 1143,1376479089.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479089.000000&startTime=1376479088.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1143.000000,Interval,1.000000
13652b5b15e10d87ffce0cabe23729655e3e1d91931f95da12a500bd0541c02e,14-08-2013 07:15:32,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:31.45,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 3515208,1376479089.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479089.000000&startTime=1376479088.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3515208.000000,Interval,1.000000
516d620598ecfc65b66a34abb810bd03f8c78ffb6960d67e7551dea2c82aa72c,14-08-2013 07:15:32,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:31.47,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 3515208,1376479089.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479089.000000&startTime=1376479088.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3515208.000000,Interval,1.000000
25904347f2b3caec6ed4e6fe5aa38a2a3cbc80158f8cbbab5db764c0dae39090,14-08-2013 07:15:43,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:42.14,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[10 repeats] Number of Packets(link) transmitted: 1138,1376479099.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479099.000000&startTime=1376479098.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1138.000000,Interval,1.000000
352862eca6c0398f28ed98a85d57545dbd35e592c10e084b22a601c769e21324,14-08-2013 07:15:43,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:42.16,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[10 repeats] Bit Rate(ip): 3638856,1376479099.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479099.000000&startTime=1376479098.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3638856.000000,Interval,1.000000
ee7c293dd4a6c9d00bc96c4bd63ef005073101ccff2632bbcc959f74b8a2a724,14-08-2013 07:15:43,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:42.18,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[10 repeats] Bit Rate(ip): 3638856,1376479099.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479099.000000&startTime=1376479098.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3638856.000000,Interval,1.000000
85c7f3b629e694e9dfebf892b02f2ee3eb16c8255adebadeb1c94762996e52e3,14-08-2013 07:15:54,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:52.98,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[12 repeats] Number of Packets(link) transmitted: 1142,1376479111.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479111.000000&startTime=1376479110.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1142.000000,Interval,1.000000
2b78a63da31024750a243b6fc5f433e0a4e0579b0df8dd4e75d20c4fff4737c6,14-08-2013 07:15:54,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:53.01,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[12 repeats] Bit Rate(ip): 3573048,1376479111.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479111.000000&startTime=1376479110.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3573048.000000,Interval,1.000000
6dacdd2363e7957807091320189f2bdb146925bb936660389c925bda0d1b4ff3,14-08-2013 07:15:54,1,0,20,10.25.8.126,NetVCRAdmin, 13:41:53.03,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[12 repeats] Bit Rate(ip): 3573048,1376479111.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479111.000000&startTime=1376479110.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3573048.000000,Interval,1.000000
7fd11b160c8781d4a29c616372e4cc746919ac2cb4593d66628fdbc035a816df,14-08-2013 07:16:05,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:04.79,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[12 repeats] Number of Packets(link) transmitted: 1146,1376479123.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479123.000000&startTime=1376479122.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1146.000000,Interval,1.000000
8ef1021ef683fae54b99d5f69d235f4f111776694abfaf8ec42474b9f63f92cc,14-08-2013 07:16:05,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:04.81,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[12 repeats] Bit Rate(ip): 3637296,1376479123.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479123.000000&startTime=1376479122.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3637296.000000,Interval,1.000000
a457f1710b0be60edc878cbbe516964111f653b6943c452edac3cdf144aec3d2,14-08-2013 07:16:05,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:04.83,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[12 repeats] Bit Rate(ip): 3637296,1376479123.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479123.000000&startTime=1376479122.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3637296.000000,Interval,1.000000
cecb96bc76cb887e8bfb9141fa55c4837e7aff59a77c1683fa81f3d74c2637b0,14-08-2013 07:16:16,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:15.61,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[3 repeats] Number of Packets(link) transmitted: 3,1376479126.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479126.000000&startTime=1376479125.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,3.000000,Interval,1.000000
c05541d154f8acc3a607055a94ecff5e3679e96c2fa2fa91c1c38d69d3c4774c,14-08-2013 07:16:16,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:15.63,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,Bit Rate(ip): 455200,1376479124.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479124.000000&startTime=1376479123.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,455200.000000,Interval,1.000000
2db0301ffc8179d3de63397db7696a2aa6c74d272eb135f96ebc79129dff37b7,14-08-2013 07:16:16,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:15.65,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,Bit Rate(ip): 455200,1376479124.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479124.000000&startTime=1376479123.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,455200.000000,Interval,1.000000
9e1d2d7fbf4cb8abf3ff2ef36264fed4db774cf4268467d487c3b95b028be59f,14-08-2013 07:16:28,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:27.43,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[3 repeats] Number of Packets(link) transmitted: 2,1376479139.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479139.000000&startTime=1376479138.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,2.000000,Interval,1.000000
f0573d3e40b2deb12983d4762369b169a429f38e2ac09b7d0bf61674ee957b13,14-08-2013 07:16:39,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:38.21,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 1143,1376479155.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479155.000000&startTime=1376479154.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1143.000000,Interval,1.000000
10d9fa3c72e8efe8775faf818bcfad7afe5b84ab818680d8e4fce25ccf389498,14-08-2013 07:16:39,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:38.23,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[10 repeats] Bit Rate(ip): 3569320,1376479155.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479155.000000&startTime=1376479154.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3569320.000000,Interval,1.000000
85a65f2f3ebdefefbdb26d1e3bb4c5fafacfcb327d19c7647384348ac55c8911,14-08-2013 07:16:39,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:38.25,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[10 repeats] Bit Rate(ip): 3569320,1376479155.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479155.000000&startTime=1376479154.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3569320.000000,Interval,1.000000
c55757d97c53567a3a6eb38ab2d0125b6911a4bdf0d1f68559748f6fb6aefd76,14-08-2013 07:16:50,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:49.02,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[12 repeats] Number of Packets(link) transmitted: 1318,1376479167.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479167.000000&startTime=1376479166.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1318.000000,Interval,1.000000
f8adc94141b7ef09709a2c30b2222c91c246414f376a33e1d19b4e201435ef0d,14-08-2013 07:16:50,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:49.04,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[12 repeats] Bit Rate(ip): 4178576,1376479167.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479167.000000&startTime=1376479166.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,4178576.000000,Interval,1.000000
433d63659c1de34b6e0e4ec2fd98b66bd0c0e50cebf5135fcb1b92cc33f9e5cb,14-08-2013 07:16:50,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:49.06,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[12 repeats] Bit Rate(ip): 4178576,1376479167.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479167.000000&startTime=1376479166.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,4178576.000000,Interval,1.000000
08cc9ce4983659707184f87f5ab6b355c54ff27473c7028ae4be78181d9b5b70,14-08-2013 07:17:00,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:59.78,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 1452,1376479178.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479178.000000&startTime=1376479177.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1452.000000,Interval,1.000000
08721bb85549437ab09beb5a01c996c2f1b0d18d8a6363c804623eaf74d7b704,14-08-2013 07:17:00,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:59.80,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 4645280,1376479178.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479178.000000&startTime=1376479177.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,4645280.000000,Interval,1.000000
1ff0188f91bc6641b29c7f0df566cf87e6ee868ed7a0a43e268911df9486eb58,14-08-2013 07:17:00,1,0,20,10.25.8.126,NetVCRAdmin, 13:42:59.82,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 4645280,1376479178.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479178.000000&startTime=1376479177.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,4645280.000000,Interval,1.000000
2bf1b88e09c02132c564eb476d5b36946c8229c18233ccb2c7c96b288de339bd,14-08-2013 07:17:11,1,0,20,10.25.8.126,NetVCRAdmin, 13:43:10.82,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[10 repeats] Number of Packets(link) transmitted: 1165,1376479188.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479188.000000&startTime=1376479187.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,1165.000000,Interval,1.000000
3e4a8b8c0892f6e52ac376b26840d476d59faad4c9f765910514c459db2d17ce,14-08-2013 07:17:11,1,0,20,10.25.8.126,NetVCRAdmin, 13:43:10.84,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[10 repeats] Bit Rate(ip): 3461152,1376479188.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479188.000000&startTime=1376479187.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,3461152.000000,Interval,1.000000
2ab12d3c297bf6d51b8d9c661638bc0a1f1a50b17feff9e14b5dfca6a21cd5ee,14-08-2013 07:17:11,1,0,20,10.25.8.126,NetVCRAdmin, 13:43:10.86,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[10 repeats] Bit Rate(ip): 3461152,1376479188.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479188.000000&startTime=1376479187.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,3461152.000000,Interval,1.000000
c2e740de7bd25bf285fce47b03b72db3a6a20597a0f49a5514f9fca4e95b16f7,14-08-2013 07:17:21,1,0,20,10.25.8.126,NetVCRAdmin, 13:43:20.88,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,REUTERS,Services,[11 repeats] Number of Packets(link) transmitted: 54154,1376479199.000000,n/a,n/a,link,Informational,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479199.000000&startTime=1376479198.000000&layer=LINK&dataType1=packet,Threshold,1.000000,Breached Value,54154.000000,Interval,1.000000
001880cf177d8e51beda920ddff8ca6f659f1bee0cdc00640bb22ed2fa2025e6,14-08-2013 07:17:21,1,0,20,10.25.8.126,NetVCRAdmin, 13:43:20.90,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,ICE,Services,[11 repeats] Bit Rate(ip): 359846400,1376479199.000000,n/a,n/a,ip,Critical,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479199.000000&startTime=1376479198.000000&layer=IP&dataType1=bitRate,Threshold,70.000000,Breached Value,359846400.000000,Interval,1.000000
fbf8b719b19cfa6ffed70c57a3e146214b0d494e7f52f1f35880874388e5558d,14-08-2013 07:17:21,1,0,20,10.25.8.126,NetVCRAdmin, 13:43:20.92,NetVCR,4.3.1.0_3,onlineapp6.niksun.com,10.25.8.126,onlineapp6.niksun.com,flcn0_vi0,NetSLM,Bloomberg,Services,[11 repeats] Bit Rate(ip): 359846400,1376479199.000000,n/a,n/a,ip,Severe,"",https://onlineapp6.niksun.com/ngen/main.jsp?headless=false&openingScreen=Analysis&recorder=onlineapp6.niksun.com&iface=flcn0_vi0&endTime=1376479199.000000&startTime=1376479198.000000&layer=IP&dataType1=bitRate,Threshold,50.000000,Breached Value,359846400.000000,Interval,1.000000
