step,id,status,duration,lastDuration,responseCode,responseText,downloadSize,exTime,description,type,error,
<!>samplingStatus,OK
<!>baseURL,http://www.webmon-testing.itrs.co.uk/
<!>totalSteps,7
<!>stepsPassed,7
<!>stepsInErr,0
<!>duration,10.177s
<!>startExTime,Thu Oct 18 05:46:32.352 2012
<!>endExTime,Thu Oct 18 05:46:43.863 2012
<!>serverType,Apache/2.2.19 (Unix) mod_ssl/2.2.19 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4
<!>protocol,http
<!>port,80
step4#055,250lo.gif?cw6i59&uid=507fcff9648c57a8&pub=ra-4e23fc693ffa28f1&rev=117490&jsl=33&si=507fcff9631c8919&ln=en&pc=men&dp=www.webmon-testing.itrs.co.uk&of=0&uf=1&irt=0&md=0&ct=1&tct=0&abt=0&lt=119&cdn=1&tl=c%3D149%2Cm%3D308%2Ci%3D312%2Cxm%3D429%2Cxp%3D431&pi=1,OK,0.046 s,N/A,200,OK,0.04 kb,Thu Oct 18 05:46:33.599 2012,http://m.addthisedge.com/live/t00/250lo.gif?cw6i59&uid=507fcff9648c57a8&pub=ra-4e23fc693ffa28f1&rev=117490&jsl=33&si=507fcff9631c8919&ln=en&pc=men&dp=www.webmon-testing.itrs.co.uk&of=0&uf=1&irt=0&md=0&ct=1&tct=0&abt=0&lt=119&cdn=1&tl=c%3D149%2Cm%3D308%2Ci%3D312%2Cxm%3D429%2Cxp%3D431&pi=1,ELEMENT,,
step4#056,__utm.gif?utmwv=5.3.6&utms=1&utmn=278151915&utmhn=www.webmon-testing.itrs.co.uk&utmcs=UTF-8&utmsr=1024x768&utmvp=400x300&utmsc=32-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=ITRS%20Group%20-%20Home&utmhid=1447138135&utmr=-&utmp=%2F&utmac=UA-24652982-2&utmcc=__utma%3D80120209.928322915.1350553594.1350553594.1350553594.1%3B%2B__utmz%3D80120209.1350553594.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmu=q~,OK,0.106 s,N/A,200,OK,0.03 kb,Thu Oct 18 05:46:33.703 2012,http://www.google-analytics.com/__utm.gif?utmwv=5.3.6&utms=1&utmn=278151915&utmhn=www.webmon-testing.itrs.co.uk&utmcs=UTF-8&utmsr=1024x768&utmvp=400x300&utmsc=32-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=ITRS%20Group%20-%20Home&utmhid=1447138135&utmr=-&utmp=%2F&utmac=UA-24652982-2&utmcc=__utma%3D80120209.928322915.1350553594.1350553594.1350553594.1%3B%2B__utmz%3D80120209.1350553594.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmu=q~,ELEMENT,,
step4#057,pixel?google_nid=invitemedia&google_cm&google_hm=hHUiDMd6RSeYOBWnRUoCCA==,OK,0.290 s,N/A,302,Found,0.25 kb,Thu Oct 18 05:46:34.307 2012,http://cm.g.doubleclick.net/pixel?google_nid=invitemedia&google_cm&google_hm=hHUiDMd6RSeYOBWnRUoCCA==,ELEMENT,,
step4#058,pop.gif?RCOUNT=1,OK,0.028 s,0.077 s,200,OK,0.04 kb,Thu Oct 18 05:46:34.388 2012,http://ds.reson8.com/pop.gif?RCOUNT=1,ELEMENT,,
step4#059,usync?pid=6&puid=0,OK,0.209 s,0.235 s,200,OK,0.07 kb,Thu Oct 18 05:46:34.388 2012,http://cf.addthis.com/red/usync?pid=6&puid=0,ELEMENT,,
step4#060,gmatcher?google_error=0,OK,0.039 s,0.034 s,200,OK,0.04 kb,Thu Oct 18 05:46:34.597 2012,http://g-pixel.invitemedia.com/gmatcher?google_error=0,ELEMENT,,
step4#061,products,OK,1.525 s,1.966 s,200,OK,18.82 kb,Thu Oct 18 05:46:35.204 2012,http://www.webmon-testing.itrs.co.uk/products,ELEMENT,,
step4#062,reset.css,OK,0.041 s,0.038 s,200,OK,1.32 kb,Thu Oct 18 05:46:36.727 2012,http://www.webmon-testing.itrs.co.uk/css/reset.css,ELEMENT,,
step4#063,main.css,OK,0.092 s,0.092 s,200,OK,49.17 kb,Thu Oct 18 05:46:36.728 2012,http://www.webmon-testing.itrs.co.uk/css/main.css,ELEMENT,,
step4#064,jquery.lightbox.css,OK,0.042 s,0.041 s,200,OK,5.78 kb,Thu Oct 18 05:46:36.728 2012,http://www.webmon-testing.itrs.co.uk/css/lightbox/themes/itrs/jquery.lightbox.css,ELEMENT,,
